price,latitude,longitude,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price
0,40.69018,-73.95357,100.0,100.0,3.0,3.0,3,0,3,0,2,1.0,1.0,2.0,30,60,90,365,30,1125,162,0,0,4.67,4.8,4.69,4.89,4.85,4.69,4.63,1.8,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,3034,2786.0,692.0,0,1,0,0,1,1,1,1,0,0,1,1.8409785932721712
2,40.62265,-73.92658,100.0,100.0,2.0,2.0,2,1,1,0,2,1.0,2.0,2.0,20,47,77,352,3,360,200,17,3,4.79,4.84,4.92,4.87,4.84,4.52,4.77,1.64,1,1,1,1,1,3,1,1,0,1,1,0,0,0,0,3767,3738.0,90.0,0,1,0,0,1,1,1,1,0,0,1,1.9574468085106382
1,40.73994,-73.87345,91.2799962938942,78.69644493311343,1.0,6.0,1,0,1,0,2,2.0,1.0,0.0,30,60,90,365,30,60,6,0,0,4.5,4.2,3.33,4.0,4.5,4.17,3.5,0.06,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,3648,3249.0,2996.0,0,1,1,0,0,0,1,0,0,0,1,1.2894736842105263
3,40.6699705414428,-73.92944366755935,100.0,100.0,2.0,2.0,2,2,0,0,10,2.0,3.0,5.0,30,60,90,365,30,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.61,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,194,129.0,129.0,0,1,1,0,1,1,1,1,0,0,1,2.1127450980392157
0,40.70202962856104,-73.9260281484433,99.0,23.0,727.0,1336.0,719,0,719,0,1,2.0,5.0,1.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,0,0,1,1.4621848739495797
5,40.74431078479431,-73.98611995435282,100.0,70.0,4396.0,5212.0,330,330,0,0,2,1.0,1.0,1.0,28,58,88,363,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,3.9859154929577465
0,40.68675,-73.94562,90.0,39.0,9.0,13.0,9,1,8,0,1,1.0,1.0,1.0,1,1,1,184,30,365,6,1,1,4.17,4.83,4.0,5.0,4.83,4.83,4.5,0.2,0,1,1,0,1,2,1,1,1,1,1,0,0,0,0,3427,974.0,86.0,0,0,0,0,0,1,1,0,0,0,1,1.8409785932721712
5,40.7645895,-73.9809119,82.0,100.0,3.0,12.0,3,0,3,0,2,1.0,1.0,1.0,5,19,35,280,1,1125,98,36,1,4.17,4.3,4.47,4.41,4.09,4.69,4.15,1.57,0,1,1,1,1,3,1,1,0,0,0,1,0,0,0,2021,1953.0,101.0,0,1,0,0,1,0,1,0,0,0,0,3.9859154929577465
4,40.6828,-73.90554,91.2799962938942,0.0,7.0,15.0,4,4,0,0,8,1.0,2.0,4.0,30,60,90,180,30,365,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.22,0,1,1,1,1,0,3,1,0,1,1,0,0,0,0,946,489.0,420.0,0,0,1,0,1,0,1,0,0,0,1,1.4621848739495797
1,40.85827,-73.93148,100.0,100.0,1.0,2.0,1,1,0,0,4,1.0,1.0,3.0,0,0,0,271,30,365,53,6,0,4.66,4.79,4.68,4.91,4.92,4.67,4.62,2.25,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,797,788.0,116.0,0,0,0,0,1,1,0,1,0,0,1,1.4183006535947713
2,40.720339189620525,-73.95830355682564,100.0,67.0,3.0,3.0,3,2,1,0,2,1.0,1.0,1.0,30,60,90,364,30,90,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,3371,1385.667299530936,382.2577618941255,1,0,0,0,0,0,0,0,0,0,1,2.7847358121330723
3,40.75923,-73.95378,80.0,75.0,2.0,2.0,1,1,0,0,2,1.0,1.0,1.0,0,0,0,256,30,1125,49,4,1,4.8,4.8,4.63,4.92,4.84,4.92,4.65,0.7,1,1,1,0,1,2,3,1,0,1,0,1,0,0,0,2365,2170.0,96.0,0,1,1,0,1,1,1,1,1,0,1,3.0833333333333335
1,40.77934,-73.97653,100.0,33.0,1.0,1.0,1,0,1,0,1,1.0,1.0,1.0,11,24,54,233,30,90,36,0,0,4.97,4.94,5.0,4.97,4.97,5.0,4.86,1.41,0,1,1,0,1,3,1,1,1,1,0,1,0,0,0,3449,847.0,447.0,0,0,1,0,1,0,1,0,0,0,1,3.020408163265306
5,40.748667738291765,-73.97764742531915,100.0,100.0,1.0,1.0,1,1,0,0,4,2.0,2.0,2.0,11,24,35,190,1,365,30,30,3,4.83,4.87,4.87,4.83,4.9,4.9,4.7,3.16,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,970,364.0,104.0,0,1,1,0,1,0,1,0,0,0,1,3.478021978021978
3,40.72699239888244,-73.86760121323073,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,2,1.0,1.0,2.0,29,59,89,269,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,247,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.2777777777777777
5,40.76896952623819,-73.99209809954274,100.0,100.0,42.0,57.0,41,37,4,0,6,2.0,3.0,3.0,0,0,0,0,30,365,5,5,0,5.0,5.0,4.8,5.0,5.0,4.8,4.6,0.5,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,994,378.0,164.0,0,1,1,0,1,1,1,0,1,0,1,3.134851138353765
2,40.76048,-73.96175,100.0,73.0,15.0,16.0,15,15,0,0,2,1.0,0.0,2.0,0,0,0,66,30,360,10,0,0,4.6,4.6,4.7,4.5,4.8,4.8,4.4,0.12,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3055,2576.0,1008.0,0,1,1,0,1,1,1,0,0,0,1,2.825
5,40.7718532,-73.9570418,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,19,49,79,354,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,2.825
0,40.68968,-73.91937,99.0,23.0,727.0,1336.0,719,0,719,0,1,1.0,1.0,1.0,30,60,90,365,30,365,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1242.0,1150.0,0,1,1,0,1,0,1,0,1,0,1,1.4621848739495797
4,40.73491,-74.0058,100.0,31.0,2.0,2.0,2,2,0,0,2,1.0,1.0,1.0,0,0,20,109,30,90,447,10,0,4.66,4.74,4.73,4.81,4.91,4.89,4.67,3.01,0,0,1,0,1,2,3,1,0,1,0,1,0,0,0,4590,4529.0,279.0,0,1,0,0,1,0,1,1,0,0,1,4.082644628099174
4,40.59007,-73.81407,100.0,78.69644493311343,1.0,1.0,1,1,0,0,4,1.0,2.0,2.0,27,51,81,171,30,1125,186,0,0,4.81,4.79,4.89,4.95,4.91,4.87,4.77,2.87,1,1,1,0,1,2,3,1,1,1,0,0,1,0,0,3009,2022.0,446.0,0,0,0,1,1,1,0,1,0,0,1,2.5
0,40.67225897941898,-73.93251237735066,99.0,23.0,727.0,1336.0,719,0,719,0,1,2.0,5.0,1.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,0,1,0,1,0,1,0,0,0,1,2.1127450980392157
3,40.77348714969908,-73.95871669393223,91.2799962938942,100.0,1.0,1.0,1,1,0,0,2,1.0,1.0,1.0,24,54,84,263,90,210,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.29,0,1,1,0,1,0,3,1,1,0,0,1,0,0,0,3341,183.0,183.0,0,1,1,0,1,1,1,0,0,0,1,2.825
2,40.81695,-73.94723,100.0,98.0,2.0,2.0,2,2,0,0,2,1.0,1.0,2.0,2,4,5,6,2,28,272,63,4,4.84,4.92,4.83,4.9,4.94,4.81,4.86,2.0,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4559,4166.0,91.0,0,0,0,0,1,1,1,1,0,0,1,1.9365351629502572
2,40.658373,-73.94473049999999,100.0,80.0,2.0,3.0,2,2,0,0,2,1.0,1.0,1.0,0,1,31,306,30,1125,11,6,0,4.73,4.55,4.91,4.91,4.55,4.0,4.36,0.78,1,1,1,0,1,3,3,1,1,1,1,0,0,0,0,1945,503.0,147.0,0,1,1,0,1,1,1,1,0,0,1,1.792
1,40.71094,-73.99556,44.0,20.0,1.0,2.0,1,0,1,0,2,1.0,1.0,1.0,3,33,63,152,31,31,96,5,0,4.84,4.84,4.8,4.9,4.98,4.7,4.77,2.32,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,3951,1323.0,358.0,0,1,0,0,0,0,1,0,0,0,1,2.2
2,40.70959910000001,-73.7904856,91.2799962938942,78.69644493311343,1.0,2.0,1,1,0,0,2,1.0,1.0,2.0,0,0,0,121,30,1125,25,0,0,4.84,4.96,5.0,4.8,5.0,4.28,4.88,1.36,0,1,1,0,1,0,3,1,0,1,0,0,1,0,0,653,630.0,453.0,0,0,1,0,1,1,1,1,0,0,1,1.6390977443609023
5,40.7056,-74.00878,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,5,35,65,340,31,1125,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,309.0,309.0,0,1,1,0,1,1,1,0,1,0,1,4.306976744186047
2,40.70997209190713,-73.75782916150732,94.0,79.0,1.0,1.0,1,1,0,0,4,1.0,1.0,1.0,2,6,25,25,3,30,101,59,2,4.89,4.92,4.9,4.91,4.89,4.75,4.82,5.25,1,1,1,0,1,2,3,1,1,1,0,0,1,0,0,3529,656.0,105.0,0,0,0,0,1,1,0,1,0,0,1,1.375
1,40.83897,-73.94374,100.0,78.69644493311343,2.0,2.0,2,0,2,0,2,1.0,1.0,1.0,0,0,0,246,30,1125,132,0,0,4.77,4.85,4.88,4.91,4.86,4.61,4.78,1.31,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3953,3114.0,508.0,0,0,1,0,1,1,0,1,0,0,1,1.4183006535947713
5,40.71040067925051,-73.95996354562448,100.0,78.69644493311343,2.0,3.0,2,1,1,0,6,2.0,3.0,3.0,29,59,89,363,30,365,4,0,0,4.75,4.5,4.5,4.75,5.0,4.5,4.75,0.27,0,1,1,0,1,2,3,1,1,1,1,0,0,0,0,3362,517.0,468.0,0,1,1,0,1,0,1,0,0,0,1,2.7847358121330723
3,40.75141,-73.8804,100.0,100.0,1.0,1.0,1,1,0,0,4,1.0,2.0,2.0,8,24,54,144,31,50,142,2,0,4.96,4.96,4.93,4.96,4.99,4.92,4.87,2.01,1,1,1,0,1,1,3,1,0,1,0,0,1,0,0,4870,2199.0,158.0,0,1,0,0,1,1,1,1,0,0,1,1.0833333333333333
3,40.7181,-74.00159,100.0,99.0,17.0,23.0,17,12,5,0,4,1.0,1.0,1.0,6,9,39,314,1,25,382,268,18,4.58,4.63,4.53,4.77,4.77,4.65,4.43,15.36,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,857,825.0,95.0,0,1,0,1,0,0,1,0,0,0,0,3.130841121495327
0,40.76402,-73.97278,98.0,88.0,2950.0,5154.0,243,3,3,0,5,2.0,2.0,3.0,23,53,83,352,1,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,643,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,3.9859154929577465
4,40.80829,-73.91863,100.0,100.0,1.0,8.0,1,0,1,0,2,1.5,3.0,1.0,30,60,90,365,1,365,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.13,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3035,770.0,453.0,0,1,1,0,1,1,1,1,0,0,1,2.48
4,40.71454312375768,-73.73957639169808,100.0,67.0,2.0,3.0,2,2,0,0,5,1.0,3.0,4.0,28,58,88,363,30,30,4,1,0,4.0,4.5,3.5,5.0,5.0,4.5,3.5,0.22,0,1,1,0,1,3,3,1,0,1,0,0,1,0,0,2428,617.0,404.0,0,1,1,0,0,0,1,0,0,0,1,1.763157894736842
2,40.68529,-73.92167,100.0,100.0,1.0,1.0,1,1,0,0,4,1.0,1.0,1.0,0,6,36,95,30,150,106,7,1,4.82,4.88,4.82,4.92,4.95,4.59,4.74,1.71,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3022,1939.0,99.0,0,1,1,0,1,1,1,1,0,0,1,1.8409785932721712
1,40.75982,-73.8164,100.0,91.0,6.0,8.0,5,3,2,0,2,1.0,1.0,2.0,0,9,39,39,30,90,49,3,0,4.88,4.92,4.9,4.92,4.98,4.69,4.86,1.84,1,1,1,0,1,3,1,1,0,1,0,0,1,0,0,3344,877.0,226.0,0,0,0,0,1,1,1,0,0,0,1,1.2580645161290323
5,40.72388235953213,-73.991529260031,98.0,88.0,2950.0,5154.0,243,3,3,0,2,1.0,1.0,1.0,26,56,86,355,1,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,643,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,3.291512915129151
5,40.7261,-74.00674,100.0,44.0,3.0,7.0,2,2,0,0,3,1.0,2.0,2.0,9,21,36,185,4,365,20,20,4,4.9,5.0,4.95,5.0,4.95,5.0,4.7,1.67,1,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3676,438.0,83.0,0,1,0,0,1,0,1,0,0,0,1,4.25
2,40.7586029,-73.9177263,100.0,93.0,2.0,3.0,2,2,0,0,4,1.0,1.0,4.0,7,37,67,342,30,365,6,3,1,4.83,4.83,4.83,4.83,4.83,4.83,4.67,0.4,1,1,1,1,1,2,3,1,0,1,0,0,1,0,0,4281,527.0,93.0,0,0,0,0,1,1,1,1,0,0,1,1.6768292682926829
1,40.6961,-73.93036,100.0,98.0,2.0,2.0,2,0,2,0,2,1.0,1.0,1.0,2,7,9,53,2,28,112,37,1,4.75,4.86,4.87,4.85,4.81,4.44,4.82,2.81,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,1284,1273.0,106.0,0,1,1,0,1,1,1,0,0,0,1,1.4621848739495797
1,40.73252249999999,-73.8906776,67.0,100.0,2.0,2.0,2,2,0,0,4,1.0,1.0,2.0,29,59,89,179,30,90,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,3,1,0,1,0,0,1,0,0,3607,1385.667299530936,382.2577618941255,1,0,1,0,0,0,1,0,0,0,1,1.5
0,40.80014,-73.9416,99.0,23.0,727.0,1336.0,719,0,719,0,1,2.0,4.0,1.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,4488,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,0,0,1,2.0129310344827585
0,40.64234680514911,-73.95374331982535,100.0,88.0,2.0,3.0,2,0,2,0,3,1.0,1.0,1.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,2932,1385.667299530936,382.2577618941255,1,0,1,0,0,0,0,0,0,0,1,1.4966442953020134
2,40.6237,-74.07517,100.0,100.0,1.0,4.0,1,1,0,0,8,1.0,3.0,4.0,30,60,90,270,30,90,40,1,0,4.08,4.23,3.9,4.7,4.5,4.38,4.08,0.85,0,0,1,0,1,1,3,1,0,1,0,0,0,0,1,3071,1498.0,440.0,0,0,0,1,1,1,1,1,0,0,1,2.75
5,40.7080576,-74.0014377,100.0,100.0,15.0,15.0,14,0,14,0,2,1.0,1.0,1.0,14,33,55,74,1,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,1,1,0,0,0,1,0,0,0,376,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,4.306976744186047
3,40.73478,-74.00108,100.0,63.0,2.0,4.0,1,1,0,0,3,1.0,0.0,1.0,3,4,4,232,30,1125,192,12,1,4.7,4.8,4.67,4.84,4.87,4.99,4.58,1.58,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3791,3723.0,104.0,0,1,0,0,1,0,1,0,0,0,1,4.082644628099174
1,40.64495,-73.97696,100.0,100.0,1.0,10.0,1,0,1,0,1,1.0,1.0,0.0,0,0,0,228,30,300,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0,1,1,0,1,2,1,1,0,1,1,0,0,0,0,4391,2698.0,2369.0,0,1,0,0,1,0,1,1,0,0,1,1.3103448275862069
0,40.69040735737051,-73.92898926242934,67.0,100.0,1.0,2.0,1,0,1,0,1,3.0,1.0,1.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,4961,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.8409785932721712
1,40.80689,-73.94827,100.0,100.0,6.0,6.0,6,2,4,0,2,1.0,1.0,1.0,0,4,34,213,70,150,254,4,0,4.96,4.98,4.93,4.99,5.0,4.85,4.96,3.66,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3377,2162.0,203.0,0,1,0,0,1,1,1,1,0,0,1,1.9365351629502572
5,40.7330647,-74.0054821,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,0,0,0,97,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,4.082644628099174
2,40.64061,-74.08582,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,2,1.0,0.0,2.0,29,59,89,89,30,30,122,3,0,4.73,4.81,4.83,4.92,4.94,4.48,4.72,2.15,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,3058,1783.0,382.0,0,1,0,1,1,1,1,1,0,0,1,1.7619047619047619
3,40.8102,-73.94902,91.2799962938942,78.69644493311343,9.0,9.0,9,9,0,0,2,1.0,1.0,1.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,300,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.9365351629502572
0,40.76168823242188,-73.96269226074219,99.0,71.0,170.0,345.0,130,130,0,0,2,1.0,1.0,1.0,15,45,75,350,30,1125,12,3,0,4.33,4.25,4.17,4.67,4.58,5.0,3.83,0.39,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3188,1000.0,236.0,0,1,1,0,0,0,1,0,0,0,1,2.825
4,40.71896,-73.9427,100.0,75.0,2.0,2.0,2,2,0,0,2,1.0,1.0,1.0,0,2,32,307,30,60,35,1,0,4.89,4.91,4.8,4.89,4.91,4.89,4.83,0.46,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,4415,2340.0,420.0,0,1,0,0,1,1,1,1,0,0,1,2.7847358121330723
5,40.68975,-73.94359,91.2799962938942,78.69644493311343,1.0,1.0,1,1,0,0,6,1.5,2.0,4.0,29,59,89,178,30,1125,86,2,0,4.86,4.97,4.86,4.97,4.99,4.76,4.83,1.03,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,2804,2576.0,434.0,0,1,0,0,1,1,1,1,0,0,1,1.8409785932721712
4,40.6963545,-73.9843518,100.0,97.0,9.0,9.0,7,0,7,0,2,1.0,1.0,1.6042267050912584,22,52,82,106,1,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,1,1,0,1,1,0,0,0,0,278,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,3.9
5,40.729222,-74.002791,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,0.0,1.0,0,0,0,247,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,0,0,1,0,1,4.082644628099174
1,40.74436,-74.00634,90.0,28.0,3.0,10.0,1,1,0,0,1,1.0,0.0,1.0,30,60,90,179,180,360,2,0,0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,0.03,1,0,1,0,1,3,3,1,1,1,0,1,0,0,0,3059,2323.0,1178.0,0,0,1,0,0,0,1,0,0,0,1,3.5985130111524164
3,40.778797,-73.976624,100.0,25.0,1.0,1.0,1,1,0,0,3,2.0,2.0,2.0,0,0,0,109,30,60,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,0,1,1,0,1,2,3,1,1,1,0,1,0,0,0,3918,1197.0,475.0,0,0,0,0,1,1,1,0,0,0,1,3.020408163265306
5,40.68435413205554,-73.91604997056811,100.0,100.0,2.0,2.0,1,1,0,0,5,1.0,3.0,3.0,7,15,45,317,3,90,95,46,3,4.96,4.96,4.96,5.0,4.99,4.54,4.83,2.72,0,1,1,1,1,3,3,1,0,1,1,0,0,0,0,4551,1125.0,83.0,0,0,0,1,1,1,1,1,0,0,1,1.8409785932721712
4,40.72824,-73.98533,80.0,33.0,1.0,5.0,1,1,0,0,1,1.0,1.0,1.0,8,32,62,148,30,45,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02,0,0,1,0,1,1,3,1,1,1,0,1,0,0,0,4022,1472.0,1472.0,0,1,1,0,0,0,1,0,0,0,1,3.291512915129151
0,40.68141,-73.94537,90.0,95.0,14.0,14.0,14,0,9,5,2,2.0,1.0,2.0,13,43,73,347,30,365,1,0,0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,0.06,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1904,554.0,554.0,0,1,0,0,1,1,1,1,0,0,1,1.8409785932721712
3,40.71791386059003,-73.99911401675534,100.0,57.0,1.0,4.0,1,1,0,0,2,1.0,1.0,1.0,0,0,0,232,30,180,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.98,0,1,1,0,1,1,3,1,1,1,0,1,0,0,0,4997,140.0,109.0,0,1,0,1,1,0,1,0,0,0,1,3.088235294117647
4,40.68346,-73.93952,100.0,100.0,6.0,7.0,3,3,0,0,6,2.0,3.0,4.0,1,6,6,247,30,180,76,8,1,4.91,4.95,4.95,4.95,4.93,4.79,4.82,2.94,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3120,855.0,96.0,0,0,0,0,1,1,0,1,0,0,1,1.8409785932721712
3,40.75757,-73.98962,100.0,92.0,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,0,17,47,136,3,17,112,13,3,4.93,4.96,4.86,4.94,4.98,4.99,4.86,1.15,1,1,1,0,1,3,1,1,1,1,0,1,0,0,0,4234,3000.0,86.0,0,0,0,0,1,1,0,0,0,0,1,3.134851138353765
3,40.65555,-73.97763,100.0,83.0,1.0,1.0,1,1,0,0,4,1.0,1.0,1.0,0,23,53,296,30,365,93,2,0,4.98,4.98,4.97,5.0,4.99,4.95,4.91,2.61,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,4528,1148.0,213.0,0,1,1,0,0,1,1,1,0,0,1,2.7142857142857144
5,40.7404828,-73.88390629999999,0.0,78.69644493311343,170.0,182.0,170,48,122,0,4,2.0,3.0,3.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,3,1,0,1,0,0,1,0,0,646,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,1.2894736842105263
5,40.75479819576131,-73.9722531586368,100.0,70.0,4396.0,5212.0,330,330,0,0,2,1.0,1.0,2.0,28,58,88,363,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,0,0,1,0,1,0,0,0,0,3.9859154929577465
3,40.74896,-73.99523,100.0,97.0,27.0,27.0,27,1,26,0,1,0.0,1.0,1.0,2,17,36,269,1,540,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1396,1385.667299530936,382.2577618941255,1,1,0,0,1,1,1,1,0,0,1,3.5985130111524164
5,40.70512,-74.01622,100.0,78.69644493311343,1.0,4.0,1,1,0,0,4,1.0,1.0,2.0,0,0,0,0,30,1125,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.02,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4276,3841.0,3834.0,0,1,0,0,0,0,1,0,1,0,1,4.306976744186047
